Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,PPFST Crowd
HHS Region 5,1 wk ahead,Bin,percent,4.6,4.7,0.00033818
HHS Region 5,1 wk ahead,Bin,percent,4.7,4.8,0.00033818
HHS Region 5,1 wk ahead,Bin,percent,4.8,4.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,4.9,5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,5,5.1,0.000354344
HHS Region 5,1 wk ahead,Bin,percent,5.1,5.2,0.000364313
HHS Region 5,1 wk ahead,Bin,percent,5.2,5.3,0.000364313
HHS Region 5,1 wk ahead,Bin,percent,5.3,5.4,0.000350104
HHS Region 5,1 wk ahead,Bin,percent,5.4,5.5,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,5.5,5.6,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,5.6,5.7,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,5.7,5.8,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,5.8,5.9,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,5.9,6,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,6,6.1,0.000339364
HHS Region 5,1 wk ahead,Bin,percent,6.1,6.2,0.000351446
HHS Region 5,1 wk ahead,Bin,percent,6.2,6.3,0.00035485
HHS Region 5,1 wk ahead,Bin,percent,6.3,6.4,0.00035485
HHS Region 5,1 wk ahead,Bin,percent,6.4,6.5,0.00035485
HHS Region 5,1 wk ahead,Bin,percent,6.5,6.6,0.000343934
HHS Region 5,1 wk ahead,Bin,percent,6.6,6.7,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,6.7,6.8,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,6.8,6.9,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,6.9,7,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,7,7.1,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,7.1,7.2,0.000341476
HHS Region 5,1 wk ahead,Bin,percent,7.2,7.3,0.0003384
HHS Region 5,1 wk ahead,Bin,percent,7.3,7.4,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.4,7.5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.5,7.6,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.6,7.7,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.7,7.8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.8,7.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,7.9,8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8,8.1,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.1,8.2,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.2,8.3,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.3,8.4,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.4,8.5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.5,8.6,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.6,8.7,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.7,8.8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.8,8.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,8.9,9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9,9.1,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.1,9.2,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.2,9.3,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.3,9.4,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.4,9.5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.5,9.6,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.6,9.7,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.7,9.8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.8,9.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,9.9,10,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10,10.1,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.1,10.2,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.2,10.3,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.3,10.4,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.4,10.5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.5,10.6,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.6,10.7,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.7,10.8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.8,10.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,10.9,11,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11,11.1,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.1,11.2,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.2,11.3,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.3,11.4,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.4,11.5,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.5,11.6,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.6,11.7,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.7,11.8,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.8,11.9,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,11.9,12,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,12,12.1,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,12.1,12.2,0.000338179
HHS Region 5,1 wk ahead,Bin,percent,12.2,12.3,0.000338128
HHS Region 5,1 wk ahead,Bin,percent,12.3,12.4,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.4,12.5,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.5,12.6,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.6,12.7,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.7,12.8,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.8,12.9,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,12.9,13,0.00033807
HHS Region 5,1 wk ahead,Bin,percent,13,100,0.00033807
HHS Region 5,2 wk ahead,Point,percent,NA,NA,2.520737375
HHS Region 5,2 wk ahead,Bin,percent,0,0.1,0.000355488
HHS Region 5,2 wk ahead,Bin,percent,0.1,0.2,0.000356422
HHS Region 5,2 wk ahead,Bin,percent,0.2,0.3,0.00035793
HHS Region 5,2 wk ahead,Bin,percent,0.3,0.4,0.000360371
HHS Region 5,2 wk ahead,Bin,percent,0.4,0.5,0.000364331
HHS Region 5,2 wk ahead,Bin,percent,0.5,0.6,0.00037076
HHS Region 5,2 wk ahead,Bin,percent,0.6,0.7,0.00038119
HHS Region 5,2 wk ahead,Bin,percent,0.7,0.8,0.000398081
HHS Region 5,2 wk ahead,Bin,percent,0.8,0.9,0.000425341
HHS Region 5,2 wk ahead,Bin,percent,0.9,1,0.000502319
HHS Region 5,2 wk ahead,Bin,percent,1,1.1,0.000588481
HHS Region 5,2 wk ahead,Bin,percent,1.1,1.2,0.000827661
HHS Region 5,2 wk ahead,Bin,percent,1.2,1.3,0.001353064
HHS Region 5,2 wk ahead,Bin,percent,1.3,1.4,0.002167149
HHS Region 5,2 wk ahead,Bin,percent,1.4,1.5,0.003052291
HHS Region 5,2 wk ahead,Bin,percent,1.5,1.6,0.00563364
HHS Region 5,2 wk ahead,Bin,percent,1.6,1.7,0.009038746
HHS Region 5,2 wk ahead,Bin,percent,1.7,1.8,0.015398437
HHS Region 5,2 wk ahead,Bin,percent,1.8,1.9,0.022777047
HHS Region 5,2 wk ahead,Bin,percent,1.9,2,0.032416029
HHS Region 5,2 wk ahead,Bin,percent,2,2.1,0.042978943
HHS Region 5,2 wk ahead,Bin,percent,2.1,2.2,0.052929113
HHS Region 5,2 wk ahead,Bin,percent,2.2,2.3,0.061248294
HHS Region 5,2 wk ahead,Bin,percent,2.3,2.4,0.069653505
HHS Region 5,2 wk ahead,Bin,percent,2.4,2.5,0.073517454
HHS Region 5,2 wk ahead,Bin,percent,2.5,2.6,0.076872323
HHS Region 5,2 wk ahead,Bin,percent,2.6,2.7,0.073967049
HHS Region 5,2 wk ahead,Bin,percent,2.7,2.8,0.070547838
HHS Region 5,2 wk ahead,Bin,percent,2.8,2.9,0.061520615
HHS Region 5,2 wk ahead,Bin,percent,2.9,3,0.050878005
HHS Region 5,2 wk ahead,Bin,percent,3,3.1,0.040938758
HHS Region 5,2 wk ahead,Bin,percent,3.1,3.2,0.032245916
HHS Region 5,2 wk ahead,Bin,percent,3.2,3.3,0.027829419
HHS Region 5,2 wk ahead,Bin,percent,3.3,3.4,0.024309728
HHS Region 5,2 wk ahead,Bin,percent,3.4,3.5,0.021615786
HHS Region 5,2 wk ahead,Bin,percent,3.5,3.6,0.019028835
HHS Region 5,2 wk ahead,Bin,percent,3.6,3.7,0.017299018
HHS Region 5,2 wk ahead,Bin,percent,3.7,3.8,0.016203258
HHS Region 5,2 wk ahead,Bin,percent,3.8,3.9,0.013165015
HHS Region 5,2 wk ahead,Bin,percent,3.9,4,0.010210078
HHS Region 5,2 wk ahead,Bin,percent,4,4.1,0.006655192
HHS Region 5,2 wk ahead,Bin,percent,4.1,4.2,0.003327799
HHS Region 5,2 wk ahead,Bin,percent,4.2,4.3,0.00168383
HHS Region 5,2 wk ahead,Bin,percent,4.3,4.4,0.00132497
HHS Region 5,2 wk ahead,Bin,percent,4.4,4.5,0.001328261
HHS Region 5,2 wk ahead,Bin,percent,4.5,4.6,0.000552672
HHS Region 5,2 wk ahead,Bin,percent,4.6,4.7,0.000482667
HHS Region 5,2 wk ahead,Bin,percent,4.7,4.8,0.000460941
HHS Region 5,2 wk ahead,Bin,percent,4.8,4.9,0.000486112
HHS Region 5,2 wk ahead,Bin,percent,4.9,5,0.000451964
HHS Region 5,2 wk ahead,Bin,percent,5,5.1,0.000415389
HHS Region 5,2 wk ahead,Bin,percent,5.1,5.2,0.000373499
HHS Region 5,2 wk ahead,Bin,percent,5.2,5.3,0.00037276
HHS Region 5,2 wk ahead,Bin,percent,5.3,5.4,0.0003723
HHS Region 5,2 wk ahead,Bin,percent,5.4,5.5,0.000371943
HHS Region 5,2 wk ahead,Bin,percent,5.5,5.6,0.000355926
HHS Region 5,2 wk ahead,Bin,percent,5.6,5.7,0.000355812
HHS Region 5,2 wk ahead,Bin,percent,5.7,5.8,0.00035574
HHS Region 5,2 wk ahead,Bin,percent,5.8,5.9,0.000355694
HHS Region 5,2 wk ahead,Bin,percent,5.9,6,0.000355664
HHS Region 5,2 wk ahead,Bin,percent,6,6.1,0.000355645
HHS Region 5,2 wk ahead,Bin,percent,6.1,6.2,0.000355632
HHS Region 5,2 wk ahead,Bin,percent,6.2,6.3,0.000355624
HHS Region 5,2 wk ahead,Bin,percent,6.3,6.4,0.00036568
HHS Region 5,2 wk ahead,Bin,percent,6.4,6.5,0.000369678
HHS Region 5,2 wk ahead,Bin,percent,6.5,6.6,0.000369676
HHS Region 5,2 wk ahead,Bin,percent,6.6,6.7,0.000369674
HHS Region 5,2 wk ahead,Bin,percent,6.7,6.8,0.000369637
HHS Region 5,2 wk ahead,Bin,percent,6.8,6.9,0.000369587
HHS Region 5,2 wk ahead,Bin,percent,6.9,7,0.000369587
HHS Region 5,2 wk ahead,Bin,percent,7,7.1,0.000369587
HHS Region 5,2 wk ahead,Bin,percent,7.1,7.2,0.000372055
HHS Region 5,2 wk ahead,Bin,percent,7.2,7.3,0.000389419
HHS Region 5,2 wk ahead,Bin,percent,7.3,7.4,0.000389419
HHS Region 5,2 wk ahead,Bin,percent,7.4,7.5,0.000374911
HHS Region 5,2 wk ahead,Bin,percent,7.5,7.6,0.000363866
HHS Region 5,2 wk ahead,Bin,percent,7.6,7.7,0.000363866
HHS Region 5,2 wk ahead,Bin,percent,7.7,7.8,0.000363866
HHS Region 5,2 wk ahead,Bin,percent,7.8,7.9,0.000363866
HHS Region 5,2 wk ahead,Bin,percent,7.9,8,0.000361564
HHS Region 5,2 wk ahead,Bin,percent,8,8.1,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.1,8.2,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.2,8.3,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.3,8.4,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.4,8.5,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.5,8.6,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.6,8.7,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.7,8.8,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.8,8.9,0.000352996
HHS Region 5,2 wk ahead,Bin,percent,8.9,9,0.000355292
HHS Region 5,2 wk ahead,Bin,percent,9,9.1,0.000365302
HHS Region 5,2 wk ahead,Bin,percent,9.1,9.2,0.000365302
HHS Region 5,2 wk ahead,Bin,percent,9.2,9.3,0.000365302
HHS Region 5,2 wk ahead,Bin,percent,9.3,9.4,0.000365302
HHS Region 5,2 wk ahead,Bin,percent,9.4,9.5,0.000363623
HHS Region 5,2 wk ahead,Bin,percent,9.5,9.6,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,9.6,9.7,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,9.7,9.8,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,9.8,9.9,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,9.9,10,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,10,10.1,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,10.1,10.2,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,10.2,10.3,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,10.3,10.4,0.000353389
HHS Region 5,2 wk ahead,Bin,percent,10.4,10.5,0.000352536
HHS Region 5,2 wk ahead,Bin,percent,10.5,10.6,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,10.6,10.7,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,10.7,10.8,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,10.8,10.9,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,10.9,11,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11,11.1,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.1,11.2,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.2,11.3,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.3,11.4,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.4,11.5,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.5,11.6,0.000351366
HHS Region 5,2 wk ahead,Bin,percent,11.6,11.7,0.000352742
HHS Region 5,2 wk ahead,Bin,percent,11.7,11.8,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,11.8,11.9,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,11.9,12,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12,12.1,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12.1,12.2,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12.2,12.3,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12.3,12.4,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12.4,12.5,0.000352916
HHS Region 5,2 wk ahead,Bin,percent,12.5,12.6,0.000352917
HHS Region 5,2 wk ahead,Bin,percent,12.6,12.7,0.000363816
HHS Region 5,2 wk ahead,Bin,percent,12.7,12.8,0.000366586
HHS Region 5,2 wk ahead,Bin,percent,12.8,12.9,0.000366586
HHS Region 5,2 wk ahead,Bin,percent,12.9,13,0.000366587
HHS Region 5,2 wk ahead,Bin,percent,13,100,0.000366587
HHS Region 5,3 wk ahead,Point,percent,NA,NA,3.41462925
HHS Region 5,3 wk ahead,Bin,percent,0,0.1,0.000581776
HHS Region 5,3 wk ahead,Bin,percent,0.1,0.2,0.000612027
HHS Region 5,3 wk ahead,Bin,percent,0.2,0.3,0.000649567
HHS Region 5,3 wk ahead,Bin,percent,0.3,0.4,0.000696016
HHS Region 5,3 wk ahead,Bin,percent,0.4,0.5,0.000753297
HHS Region 5,3 wk ahead,Bin,percent,0.5,0.6,0.000823676
HHS Region 5,3 wk ahead,Bin,percent,0.6,0.7,0.000909797
HHS Region 5,3 wk ahead,Bin,percent,0.7,0.8,0.001024547
HHS Region 5,3 wk ahead,Bin,percent,0.8,0.9,0.001207321
HHS Region 5,3 wk ahead,Bin,percent,0.9,1,0.001404169
HHS Region 5,3 wk ahead,Bin,percent,1,1.1,0.001683237
HHS Region 5,3 wk ahead,Bin,percent,1.1,1.2,0.002176557
HHS Region 5,3 wk ahead,Bin,percent,1.2,1.3,0.002717946
HHS Region 5,3 wk ahead,Bin,percent,1.3,1.4,0.003259114
HHS Region 5,3 wk ahead,Bin,percent,1.4,1.5,0.003854382
HHS Region 5,3 wk ahead,Bin,percent,1.5,1.6,0.004578171
HHS Region 5,3 wk ahead,Bin,percent,1.6,1.7,0.005463789
HHS Region 5,3 wk ahead,Bin,percent,1.7,1.8,0.006674425
HHS Region 5,3 wk ahead,Bin,percent,1.8,1.9,0.008161312
HHS Region 5,3 wk ahead,Bin,percent,1.9,2,0.01115726
HHS Region 5,3 wk ahead,Bin,percent,2,2.1,0.014637841
HHS Region 5,3 wk ahead,Bin,percent,2.1,2.2,0.019122511
HHS Region 5,3 wk ahead,Bin,percent,2.2,2.3,0.023080497
HHS Region 5,3 wk ahead,Bin,percent,2.3,2.4,0.028650788
HHS Region 5,3 wk ahead,Bin,percent,2.4,2.5,0.032703204
HHS Region 5,3 wk ahead,Bin,percent,2.5,2.6,0.036576443
HHS Region 5,3 wk ahead,Bin,percent,2.6,2.7,0.03948626
HHS Region 5,3 wk ahead,Bin,percent,2.7,2.8,0.041821668
HHS Region 5,3 wk ahead,Bin,percent,2.8,2.9,0.043437514
HHS Region 5,3 wk ahead,Bin,percent,2.9,3,0.045483393
HHS Region 5,3 wk ahead,Bin,percent,3,3.1,0.046166983
HHS Region 5,3 wk ahead,Bin,percent,3.1,3.2,0.047279548
HHS Region 5,3 wk ahead,Bin,percent,3.2,3.3,0.045467814
HHS Region 5,3 wk ahead,Bin,percent,3.3,3.4,0.045712849
HHS Region 5,3 wk ahead,Bin,percent,3.4,3.5,0.0448292
HHS Region 5,3 wk ahead,Bin,percent,3.5,3.6,0.04483483
HHS Region 5,3 wk ahead,Bin,percent,3.6,3.7,0.043724194
HHS Region 5,3 wk ahead,Bin,percent,3.7,3.8,0.041879997
HHS Region 5,3 wk ahead,Bin,percent,3.8,3.9,0.036027755
HHS Region 5,3 wk ahead,Bin,percent,3.9,4,0.030031953
HHS Region 5,3 wk ahead,Bin,percent,4,4.1,0.023878674
HHS Region 5,3 wk ahead,Bin,percent,4.1,4.2,0.017156363
HHS Region 5,3 wk ahead,Bin,percent,4.2,4.3,0.015256945
HHS Region 5,3 wk ahead,Bin,percent,4.3,4.4,0.013720509
HHS Region 5,3 wk ahead,Bin,percent,4.4,4.5,0.012786369
HHS Region 5,3 wk ahead,Bin,percent,4.5,4.6,0.010693828
HHS Region 5,3 wk ahead,Bin,percent,4.6,4.7,0.009904465
HHS Region 5,3 wk ahead,Bin,percent,4.7,4.8,0.007968964
HHS Region 5,3 wk ahead,Bin,percent,4.8,4.9,0.00757055
HHS Region 5,3 wk ahead,Bin,percent,4.9,5,0.006570725
HHS Region 5,3 wk ahead,Bin,percent,5,5.1,0.005488438
HHS Region 5,3 wk ahead,Bin,percent,5.1,5.2,0.004676869
HHS Region 5,3 wk ahead,Bin,percent,5.2,5.3,0.004000854
HHS Region 5,3 wk ahead,Bin,percent,5.3,5.4,0.003235311
HHS Region 5,3 wk ahead,Bin,percent,5.4,5.5,0.003094466
HHS Region 5,3 wk ahead,Bin,percent,5.5,5.6,0.002332711
HHS Region 5,3 wk ahead,Bin,percent,5.6,5.7,0.001878249
HHS Region 5,3 wk ahead,Bin,percent,5.7,5.8,0.001722597
HHS Region 5,3 wk ahead,Bin,percent,5.8,5.9,0.001305684
HHS Region 5,3 wk ahead,Bin,percent,5.9,6,0.001220098
HHS Region 5,3 wk ahead,Bin,percent,6,6.1,0.001041935
HHS Region 5,3 wk ahead,Bin,percent,6.1,6.2,0.000942343
HHS Region 5,3 wk ahead,Bin,percent,6.2,6.3,0.000823687
HHS Region 5,3 wk ahead,Bin,percent,6.3,6.4,0.000765813
HHS Region 5,3 wk ahead,Bin,percent,6.4,6.5,0.000712696
HHS Region 5,3 wk ahead,Bin,percent,6.5,6.6,0.000700439
HHS Region 5,3 wk ahead,Bin,percent,6.6,6.7,0.000659304
HHS Region 5,3 wk ahead,Bin,percent,6.7,6.8,0.000577397
HHS Region 5,3 wk ahead,Bin,percent,6.8,6.9,0.000554947
HHS Region 5,3 wk ahead,Bin,percent,6.9,7,0.00053696
HHS Region 5,3 wk ahead,Bin,percent,7,7.1,0.000522577
HHS Region 5,3 wk ahead,Bin,percent,7.1,7.2,0.000511096
HHS Region 5,3 wk ahead,Bin,percent,7.2,7.3,0.000506846
HHS Region 5,3 wk ahead,Bin,percent,7.3,7.4,0.00050643
HHS Region 5,3 wk ahead,Bin,percent,7.4,7.5,0.000500634
HHS Region 5,3 wk ahead,Bin,percent,7.5,7.6,0.000496028
HHS Region 5,3 wk ahead,Bin,percent,7.6,7.7,0.000559516
HHS Region 5,3 wk ahead,Bin,percent,7.7,7.8,0.000511157
HHS Region 5,3 wk ahead,Bin,percent,7.8,7.9,0.000476399
HHS Region 5,3 wk ahead,Bin,percent,7.9,8,0.000474569
HHS Region 5,3 wk ahead,Bin,percent,8,8.1,0.000473118
HHS Region 5,3 wk ahead,Bin,percent,8.1,8.2,0.000471965
HHS Region 5,3 wk ahead,Bin,percent,8.2,8.3,0.000470711
HHS Region 5,3 wk ahead,Bin,percent,8.3,8.4,0.000463377
HHS Region 5,3 wk ahead,Bin,percent,8.4,8.5,0.0004628
HHS Region 5,3 wk ahead,Bin,percent,8.5,8.6,0.000462341
HHS Region 5,3 wk ahead,Bin,percent,8.6,8.7,0.000461976
HHS Region 5,3 wk ahead,Bin,percent,8.7,8.8,0.000461686
HHS Region 5,3 wk ahead,Bin,percent,8.8,8.9,0.000461454
HHS Region 5,3 wk ahead,Bin,percent,8.9,9,0.000461269
HHS Region 5,3 wk ahead,Bin,percent,9,9.1,0.000461122
HHS Region 5,3 wk ahead,Bin,percent,9.1,9.2,0.000478712
HHS Region 5,3 wk ahead,Bin,percent,9.2,9.3,0.000485042
HHS Region 5,3 wk ahead,Bin,percent,9.3,9.4,0.000484967
HHS Region 5,3 wk ahead,Bin,percent,9.4,9.5,0.000475804
HHS Region 5,3 wk ahead,Bin,percent,9.5,9.6,0.000468068
HHS Region 5,3 wk ahead,Bin,percent,9.6,9.7,0.000468029
HHS Region 5,3 wk ahead,Bin,percent,9.7,9.8,0.000467998
HHS Region 5,3 wk ahead,Bin,percent,9.8,9.9,0.000467973
HHS Region 5,3 wk ahead,Bin,percent,9.9,10,0.000467953
HHS Region 5,3 wk ahead,Bin,percent,10,10.1,0.00048539
HHS Region 5,3 wk ahead,Bin,percent,10.1,10.2,0.000486187
HHS Region 5,3 wk ahead,Bin,percent,10.2,10.3,0.000486176
HHS Region 5,3 wk ahead,Bin,percent,10.3,10.4,0.000460632
HHS Region 5,3 wk ahead,Bin,percent,10.4,10.5,0.000457136
HHS Region 5,3 wk ahead,Bin,percent,10.5,10.6,0.00045713
HHS Region 5,3 wk ahead,Bin,percent,10.6,10.7,0.000457125
HHS Region 5,3 wk ahead,Bin,percent,10.7,10.8,0.000457122
HHS Region 5,3 wk ahead,Bin,percent,10.8,10.9,0.000457118
HHS Region 5,3 wk ahead,Bin,percent,10.9,11,0.000457116
HHS Region 5,3 wk ahead,Bin,percent,11,11.1,0.000457114
HHS Region 5,3 wk ahead,Bin,percent,11.1,11.2,0.000457112
HHS Region 5,3 wk ahead,Bin,percent,11.2,11.3,0.000457111
HHS Region 5,3 wk ahead,Bin,percent,11.3,11.4,0.000457158
HHS Region 5,3 wk ahead,Bin,percent,11.4,11.5,0.000457521
HHS Region 5,3 wk ahead,Bin,percent,11.5,11.6,0.00045752
HHS Region 5,3 wk ahead,Bin,percent,11.6,11.7,0.000457519
HHS Region 5,3 wk ahead,Bin,percent,11.7,11.8,0.000457519
HHS Region 5,3 wk ahead,Bin,percent,11.8,11.9,0.000457518
HHS Region 5,3 wk ahead,Bin,percent,11.9,12,0.000457518
HHS Region 5,3 wk ahead,Bin,percent,12,12.1,0.000457518
HHS Region 5,3 wk ahead,Bin,percent,12.1,12.2,0.000457518
HHS Region 5,3 wk ahead,Bin,percent,12.2,12.3,0.000457517
HHS Region 5,3 wk ahead,Bin,percent,12.3,12.4,0.000457517
HHS Region 5,3 wk ahead,Bin,percent,12.4,12.5,0.00046679
HHS Region 5,3 wk ahead,Bin,percent,12.5,12.6,0.000470324
HHS Region 5,3 wk ahead,Bin,percent,12.6,12.7,0.000470324
HHS Region 5,3 wk ahead,Bin,percent,12.7,12.8,0.000470324
HHS Region 5,3 wk ahead,Bin,percent,12.8,12.9,0.000470324
HHS Region 5,3 wk ahead,Bin,percent,12.9,13,0.000504236
HHS Region 5,3 wk ahead,Bin,percent,13,100,0.000519428
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.699075
HHS Region 5,4 wk ahead,Bin,percent,0,0.1,0.000749574
HHS Region 5,4 wk ahead,Bin,percent,0.1,0.2,0.000790797
HHS Region 5,4 wk ahead,Bin,percent,0.2,0.3,0.000839031
HHS Region 5,4 wk ahead,Bin,percent,0.3,0.4,0.000895287
HHS Region 5,4 wk ahead,Bin,percent,0.4,0.5,0.000960665
HHS Region 5,4 wk ahead,Bin,percent,0.5,0.6,0.001036361
HHS Region 5,4 wk ahead,Bin,percent,0.6,0.7,0.001123648
HHS Region 5,4 wk ahead,Bin,percent,0.7,0.8,0.001223867
HHS Region 5,4 wk ahead,Bin,percent,0.8,0.9,0.001338404
HHS Region 5,4 wk ahead,Bin,percent,0.9,1,0.001468662
HHS Region 5,4 wk ahead,Bin,percent,1,1.1,0.001616023
HHS Region 5,4 wk ahead,Bin,percent,1.1,1.2,0.001781803
HHS Region 5,4 wk ahead,Bin,percent,1.2,1.3,0.001967198
HHS Region 5,4 wk ahead,Bin,percent,1.3,1.4,0.002173222
HHS Region 5,4 wk ahead,Bin,percent,1.4,1.5,0.002555227
HHS Region 5,4 wk ahead,Bin,percent,1.5,1.6,0.003141086
HHS Region 5,4 wk ahead,Bin,percent,1.6,1.7,0.003285013
HHS Region 5,4 wk ahead,Bin,percent,1.7,1.8,0.004178436
HHS Region 5,4 wk ahead,Bin,percent,1.8,1.9,0.004346721
HHS Region 5,4 wk ahead,Bin,percent,1.9,2,0.005718237
HHS Region 5,4 wk ahead,Bin,percent,2,2.1,0.007761979
HHS Region 5,4 wk ahead,Bin,percent,2.1,2.2,0.008801854
HHS Region 5,4 wk ahead,Bin,percent,2.2,2.3,0.011459039
HHS Region 5,4 wk ahead,Bin,percent,2.3,2.4,0.014932062
HHS Region 5,4 wk ahead,Bin,percent,2.4,2.5,0.019784097
HHS Region 5,4 wk ahead,Bin,percent,2.5,2.6,0.023757471
HHS Region 5,4 wk ahead,Bin,percent,2.6,2.7,0.025517424
HHS Region 5,4 wk ahead,Bin,percent,2.7,2.8,0.026988956
HHS Region 5,4 wk ahead,Bin,percent,2.8,2.9,0.03180915
HHS Region 5,4 wk ahead,Bin,percent,2.9,3,0.033860381
HHS Region 5,4 wk ahead,Bin,percent,3,3.1,0.036891707
