Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,
HHS Region 5,3 wk ahead,Bin,percent,0.6,0.7,0.000678736
HHS Region 5,3 wk ahead,Bin,percent,0.7,0.8,0.000581567
HHS Region 5,3 wk ahead,Bin,percent,0.8,0.9,0.000488943
HHS Region 5,3 wk ahead,Bin,percent,0.9,1,0.000457906
HHS Region 5,3 wk ahead,Bin,percent,1,1.1,0.000612662
HHS Region 5,3 wk ahead,Bin,percent,1.1,1.2,0.000736462
HHS Region 5,3 wk ahead,Bin,percent,1.2,1.3,0.000968568
HHS Region 5,3 wk ahead,Bin,percent,1.3,1.4,0.001362179
HHS Region 5,3 wk ahead,Bin,percent,1.4,1.5,0.002097389
HHS Region 5,3 wk ahead,Bin,percent,1.5,1.6,0.003079725
HHS Region 5,3 wk ahead,Bin,percent,1.6,1.7,0.004287912
HHS Region 5,3 wk ahead,Bin,percent,1.7,1.8,0.005930845
HHS Region 5,3 wk ahead,Bin,percent,1.8,1.9,0.007806324
HHS Region 5,3 wk ahead,Bin,percent,1.9,2,0.009936022
HHS Region 5,3 wk ahead,Bin,percent,2,2.1,0.011843553
HHS Region 5,3 wk ahead,Bin,percent,2.1,2.2,0.015918884
HHS Region 5,3 wk ahead,Bin,percent,2.2,2.3,0.019883421
HHS Region 5,3 wk ahead,Bin,percent,2.3,2.4,0.023949937
HHS Region 5,3 wk ahead,Bin,percent,2.4,2.5,0.028743013
HHS Region 5,3 wk ahead,Bin,percent,2.5,2.6,0.033840597
HHS Region 5,3 wk ahead,Bin,percent,2.6,2.7,0.038666562
HHS Region 5,3 wk ahead,Bin,percent,2.7,2.8,0.044662992
HHS Region 5,3 wk ahead,Bin,percent,2.8,2.9,0.048676842
HHS Region 5,3 wk ahead,Bin,percent,2.9,3,0.049158074
HHS Region 5,3 wk ahead,Bin,percent,3,3.1,0.050011554
HHS Region 5,3 wk ahead,Bin,percent,3.1,3.2,0.05020171
HHS Region 5,3 wk ahead,Bin,percent,3.2,3.3,0.048907393
HHS Region 5,3 wk ahead,Bin,percent,3.3,3.4,0.047700459
HHS Region 5,3 wk ahead,Bin,percent,3.4,3.5,0.044933213
HHS Region 5,3 wk ahead,Bin,percent,3.5,3.6,0.042496285
HHS Region 5,3 wk ahead,Bin,percent,3.6,3.7,0.039486837
HHS Region 5,3 wk ahead,Bin,percent,3.7,3.8,0.037288236
HHS Region 5,3 wk ahead,Bin,percent,3.8,3.9,0.034266583
HHS Region 5,3 wk ahead,Bin,percent,3.9,4,0.031313559
HHS Region 5,3 wk ahead,Bin,percent,4,4.1,0.027553301
HHS Region 5,3 wk ahead,Bin,percent,4.1,4.2,0.023743686
HHS Region 5,3 wk ahead,Bin,percent,4.2,4.3,0.02165648
HHS Region 5,3 wk ahead,Bin,percent,4.3,4.4,0.018645827
HHS Region 5,3 wk ahead,Bin,percent,4.4,4.5,0.016596649
HHS Region 5,3 wk ahead,Bin,percent,4.5,4.6,0.014793683
HHS Region 5,3 wk ahead,Bin,percent,4.6,4.7,0.011792165
HHS Region 5,3 wk ahead,Bin,percent,4.7,4.8,0.010009501
HHS Region 5,3 wk ahead,Bin,percent,4.8,4.9,0.00912486
HHS Region 5,3 wk ahead,Bin,percent,4.9,5,0.006992252
HHS Region 5,3 wk ahead,Bin,percent,5,5.1,0.005711225
HHS Region 5,3 wk ahead,Bin,percent,5.1,5.2,0.004784768
HHS Region 5,3 wk ahead,Bin,percent,5.2,5.3,0.003688983
HHS Region 5,3 wk ahead,Bin,percent,5.3,5.4,0.003195532
HHS Region 5,3 wk ahead,Bin,percent,5.4,5.5,0.00207695
HHS Region 5,3 wk ahead,Bin,percent,5.5,5.6,0.00202637
HHS Region 5,3 wk ahead,Bin,percent,5.6,5.7,0.001513555
HHS Region 5,3 wk ahead,Bin,percent,5.7,5.8,0.001218615
HHS Region 5,3 wk ahead,Bin,percent,5.8,5.9,0.000912704
HHS Region 5,3 wk ahead,Bin,percent,5.9,6,0.000723573
HHS Region 5,3 wk ahead,Bin,percent,6,6.1,0.000853659
HHS Region 5,3 wk ahead,Bin,percent,6.1,6.2,0.000602998
HHS Region 5,3 wk ahead,Bin,percent,6.2,6.3,0.000477628
HHS Region 5,3 wk ahead,Bin,percent,6.3,6.4,0.000601362
HHS Region 5,3 wk ahead,Bin,percent,6.4,6.5,0.000570266
HHS Region 5,3 wk ahead,Bin,percent,6.5,6.6,0.000477168
HHS Region 5,3 wk ahead,Bin,percent,6.6,6.7,0.000508194
HHS Region 5,3 wk ahead,Bin,percent,6.7,6.8,0.000446132
HHS Region 5,3 wk ahead,Bin,percent,6.8,6.9,0.000415101
HHS Region 5,3 wk ahead,Bin,percent,6.9,7,0.000477156
HHS Region 5,3 wk ahead,Bin,percent,7,7.1,0.000446125
HHS Region 5,3 wk ahead,Bin,percent,7.1,7.2,0.000446121
HHS Region 5,3 wk ahead,Bin,percent,7.2,7.3,0.000384061
HHS Region 5,3 wk ahead,Bin,percent,7.3,7.4,0.000446116
HHS Region 5,3 wk ahead,Bin,percent,7.4,7.5,0.000415084
HHS Region 5,3 wk ahead,Bin,percent,7.5,7.6,0.000415082
HHS Region 5,3 wk ahead,Bin,percent,7.6,7.7,0.000384052
HHS Region 5,3 wk ahead,Bin,percent,7.7,7.8,0.000384053
HHS Region 5,3 wk ahead,Bin,percent,7.8,7.9,0.000384049
HHS Region 5,3 wk ahead,Bin,percent,7.9,8,0.000384049
HHS Region 5,3 wk ahead,Bin,percent,8,8.1,0.000384046
HHS Region 5,3 wk ahead,Bin,percent,8.1,8.2,0.000384045
HHS Region 5,3 wk ahead,Bin,percent,8.2,8.3,0.000384043
HHS Region 5,3 wk ahead,Bin,percent,8.3,8.4,0.000384041
HHS Region 5,3 wk ahead,Bin,percent,8.4,8.5,0.000384039
HHS Region 5,3 wk ahead,Bin,percent,8.5,8.6,0.000384037
HHS Region 5,3 wk ahead,Bin,percent,8.6,8.7,0.000384033
HHS Region 5,3 wk ahead,Bin,percent,8.7,8.8,0.00038403
HHS Region 5,3 wk ahead,Bin,percent,8.8,8.9,0.000384027
HHS Region 5,3 wk ahead,Bin,percent,8.9,9,0.000384025
HHS Region 5,3 wk ahead,Bin,percent,9,9.1,0.000415053
HHS Region 5,3 wk ahead,Bin,percent,9.1,9.2,0.000384021
HHS Region 5,3 wk ahead,Bin,percent,9.2,9.3,0.000384022
HHS Region 5,3 wk ahead,Bin,percent,9.3,9.4,0.000384019
HHS Region 5,3 wk ahead,Bin,percent,9.4,9.5,0.000384019
HHS Region 5,3 wk ahead,Bin,percent,9.5,9.6,0.000384018
HHS Region 5,3 wk ahead,Bin,percent,9.6,9.7,0.000384019
HHS Region 5,3 wk ahead,Bin,percent,9.7,9.8,0.000384019
HHS Region 5,3 wk ahead,Bin,percent,9.8,9.9,0.00038402
HHS Region 5,3 wk ahead,Bin,percent,9.9,10,0.000384021
HHS Region 5,3 wk ahead,Bin,percent,10,10.1,0.000384022
HHS Region 5,3 wk ahead,Bin,percent,10.1,10.2,0.000384023
HHS Region 5,3 wk ahead,Bin,percent,10.2,10.3,0.000384023
HHS Region 5,3 wk ahead,Bin,percent,10.3,10.4,0.000384026
HHS Region 5,3 wk ahead,Bin,percent,10.4,10.5,0.000384024
HHS Region 5,3 wk ahead,Bin,percent,10.5,10.6,0.000384025
HHS Region 5,3 wk ahead,Bin,percent,10.6,10.7,0.000384023
HHS Region 5,3 wk ahead,Bin,percent,10.7,10.8,0.000384023
HHS Region 5,3 wk ahead,Bin,percent,10.8,10.9,0.000384021
HHS Region 5,3 wk ahead,Bin,percent,10.9,11,0.00038402
HHS Region 5,3 wk ahead,Bin,percent,11,11.1,0.000384018
HHS Region 5,3 wk ahead,Bin,percent,11.1,11.2,0.000384016
HHS Region 5,3 wk ahead,Bin,percent,11.2,11.3,0.000384015
HHS Region 5,3 wk ahead,Bin,percent,11.3,11.4,0.000384014
HHS Region 5,3 wk ahead,Bin,percent,11.4,11.5,0.000384013
HHS Region 5,3 wk ahead,Bin,percent,11.5,11.6,0.000384012
HHS Region 5,3 wk ahead,Bin,percent,11.6,11.7,0.000384014
HHS Region 5,3 wk ahead,Bin,percent,11.7,11.8,0.000384011
HHS Region 5,3 wk ahead,Bin,percent,11.8,11.9,0.000384011
HHS Region 5,3 wk ahead,Bin,percent,11.9,12,0.000384009
HHS Region 5,3 wk ahead,Bin,percent,12,12.1,0.00038401
HHS Region 5,3 wk ahead,Bin,percent,12.1,12.2,0.00038401
HHS Region 5,3 wk ahead,Bin,percent,12.2,12.3,0.00038401
HHS Region 5,3 wk ahead,Bin,percent,12.3,12.4,0.000384011
HHS Region 5,3 wk ahead,Bin,percent,12.4,12.5,0.000384011
HHS Region 5,3 wk ahead,Bin,percent,12.5,12.6,0.000384011
HHS Region 5,3 wk ahead,Bin,percent,12.6,12.7,0.000384005
HHS Region 5,3 wk ahead,Bin,percent,12.7,12.8,0.000383971
HHS Region 5,3 wk ahead,Bin,percent,12.8,12.9,0.000383814
HHS Region 5,3 wk ahead,Bin,percent,12.9,13,0.000383246
HHS Region 5,3 wk ahead,Bin,percent,13,100,7.80154E-05
HHS Region 5,4 wk ahead,Point,percent,NA,NA,3.530097087
HHS Region 5,4 wk ahead,Bin,percent,0,0.1,0.000481226
HHS Region 5,4 wk ahead,Bin,percent,0.1,0.2,0.000430712
HHS Region 5,4 wk ahead,Bin,percent,0.2,0.3,0.000363838
HHS Region 5,4 wk ahead,Bin,percent,0.3,0.4,0.000349034
HHS Region 5,4 wk ahead,Bin,percent,0.4,0.5,0.00036237
HHS Region 5,4 wk ahead,Bin,percent,0.5,0.6,0.000376683
HHS Region 5,4 wk ahead,Bin,percent,0.6,0.7,0.000381863
HHS Region 5,4 wk ahead,Bin,percent,0.7,0.8,0.000380871
HHS Region 5,4 wk ahead,Bin,percent,0.8,0.9,0.000437449
HHS Region 5,4 wk ahead,Bin,percent,0.9,1,0.0003826
HHS Region 5,4 wk ahead,Bin,percent,1,1.1,0.000519873
HHS Region 5,4 wk ahead,Bin,percent,1.1,1.2,0.000616272
HHS Region 5,4 wk ahead,Bin,percent,1.2,1.3,0.000782562
HHS Region 5,4 wk ahead,Bin,percent,1.3,1.4,0.001080238
HHS Region 5,4 wk ahead,Bin,percent,1.4,1.5,0.001536566
HHS Region 5,4 wk ahead,Bin,percent,1.5,1.6,0.002564157
HHS Region 5,4 wk ahead,Bin,percent,1.6,1.7,0.003990639
HHS Region 5,4 wk ahead,Bin,percent,1.7,1.8,0.004986902
HHS Region 5,4 wk ahead,Bin,percent,1.8,1.9,0.006358906
HHS Region 5,4 wk ahead,Bin,percent,1.9,2,0.00741019
HHS Region 5,4 wk ahead,Bin,percent,2,2.1,0.00959281
HHS Region 5,4 wk ahead,Bin,percent,2.1,2.2,0.013304153
HHS Region 5,4 wk ahead,Bin,percent,2.2,2.3,0.017691891
HHS Region 5,4 wk ahead,Bin,percent,2.3,2.4,0.020663579
HHS Region 5,4 wk ahead,Bin,percent,2.4,2.5,0.024780593
HHS Region 5,4 wk ahead,Bin,percent,2.5,2.6,0.02747065
HHS Region 5,4 wk ahead,Bin,percent,2.6,2.7,0.032305644
HHS Region 5,4 wk ahead,Bin,percent,2.7,2.8,0.0347002
HHS Region 5,4 wk ahead,Bin,percent,2.8,2.9,0.036149694
HHS Region 5,4 wk ahead,Bin,percent,2.9,3,0.038426941
HHS Region 5,4 wk ahead,Bin,percent,3,3.1,0.041364884
HHS Region 5,4 wk ahead,Bin,percent,3.1,3.2,0.044154202
HHS Region 5,4 wk ahead,Bin,percent,3.2,3.3,0.040775889
HHS Region 5,4 wk ahead,Bin,percent,3.3,3.4,0.044527126
HHS Region 5,4 wk ahead,Bin,percent,3.4,3.5,0.043018471
HHS Region 5,4 wk ahead,Bin,percent,3.5,3.6,0.043074341
HHS Region 5,4 wk ahead,Bin,percent,3.6,3.7,0.041358276
HHS Region 5,4 wk ahead,Bin,percent,3.7,3.8,0.038687288
HHS Region 5,4 wk ahead,Bin,percent,3.8,3.9,0.03716559
HHS Region 5,4 wk ahead,Bin,percent,3.9,4,0.032756207
HHS Region 5,4 wk ahead,Bin,percent,4,4.1,0.030711825
HHS Region 5,4 wk ahead,Bin,percent,4.1,4.2,0.027629924
HHS Region 5,4 wk ahead,Bin,percent,4.2,4.3,0.026610577
HHS Region 5,4 wk ahead,Bin,percent,4.3,4.4,0.022734106
HHS Region 5,4 wk ahead,Bin,percent,4.4,4.5,0.022822552
HHS Region 5,4 wk ahead,Bin,percent,4.5,4.6,0.019395095
HHS Region 5,4 wk ahead,Bin,percent,4.6,4.7,0.01797419
HHS Region 5,4 wk ahead,Bin,percent,4.7,4.8,0.01651323
HHS Region 5,4 wk ahead,Bin,percent,4.8,4.9,0.013062746
HHS Region 5,4 wk ahead,Bin,percent,4.9,5,0.013010402
HHS Region 5,4 wk ahead,Bin,percent,5,5.1,0.010960221
HHS Region 5,4 wk ahead,Bin,percent,5.1,5.2,0.008291546
HHS Region 5,4 wk ahead,Bin,percent,5.2,5.3,0.008272707
HHS Region 5,4 wk ahead,Bin,percent,5.3,5.4,0.006257654
HHS Region 5,4 wk ahead,Bin,percent,5.4,5.5,0.006350615
HHS Region 5,4 wk ahead,Bin,percent,5.5,5.6,0.005246541
HHS Region 5,4 wk ahead,Bin,percent,5.6,5.7,0.005055066
HHS Region 5,4 wk ahead,Bin,percent,5.7,5.8,0.004226176
HHS Region 5,4 wk ahead,Bin,percent,5.8,5.9,0.003127936
HHS Region 5,4 wk ahead,Bin,percent,5.9,6,0.003307134
HHS Region 5,4 wk ahead,Bin,percent,6,6.1,0.001839865
HHS Region 5,4 wk ahead,Bin,percent,6.1,6.2,0.002381141
HHS Region 5,4 wk ahead,Bin,percent,6.2,6.3,0.001947692
HHS Region 5,4 wk ahead,Bin,percent,6.3,6.4,0.002116026
HHS Region 5,4 wk ahead,Bin,percent,6.4,6.5,0.001433397
HHS Region 5,4 wk ahead,Bin,percent,6.5,6.6,0.001247224
HHS Region 5,4 wk ahead,Bin,percent,6.6,6.7,0.001061053
HHS Region 5,4 wk ahead,Bin,percent,6.7,6.8,0.001185167
HHS Region 5,4 wk ahead,Bin,percent,6.8,6.9,0.000378423
HHS Region 5,4 wk ahead,Bin,percent,6.9,7,0.000812824
HHS Region 5,4 wk ahead,Bin,percent,7,7.1,0.000626652
HHS Region 5,4 wk ahead,Bin,percent,7.1,7.2,0.000750765
HHS Region 5,4 wk ahead,Bin,percent,7.2,7.3,0.000440479
HHS Region 5,4 wk ahead,Bin,percent,7.3,7.4,0.000440479
HHS Region 5,4 wk ahead,Bin,percent,7.4,7.5,0.000564594
HHS Region 5,4 wk ahead,Bin,percent,7.5,7.6,0.000564594
HHS Region 5,4 wk ahead,Bin,percent,7.6,7.7,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,7.7,7.8,0.000502537
HHS Region 5,4 wk ahead,Bin,percent,7.8,7.9,0.000316365
HHS Region 5,4 wk ahead,Bin,percent,7.9,8,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,8,8.1,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,8.1,8.2,0.000316364
HHS Region 5,4 wk ahead,Bin,percent,8.2,8.3,0.000316364
HHS Region 5,4 wk ahead,Bin,percent,8.3,8.4,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,8.4,8.5,0.000316365
HHS Region 5,4 wk ahead,Bin,percent,8.5,8.6,0.000316366
HHS Region 5,4 wk ahead,Bin,percent,8.6,8.7,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,8.7,8.8,0.000440479
HHS Region 5,4 wk ahead,Bin,percent,8.8,8.9,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,8.9,9,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9,9.1,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9.1,9.2,0.000316365
HHS Region 5,4 wk ahead,Bin,percent,9.2,9.3,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,9.3,9.4,0.000316366
HHS Region 5,4 wk ahead,Bin,percent,9.4,9.5,0.000316365
HHS Region 5,4 wk ahead,Bin,percent,9.5,9.6,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9.6,9.7,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9.7,9.8,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9.8,9.9,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,9.9,10,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,10,10.1,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,10.1,10.2,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,10.2,10.3,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,10.3,10.4,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,10.4,10.5,0.000316365
HHS Region 5,4 wk ahead,Bin,percent,10.5,10.6,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,10.6,10.7,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,10.7,10.8,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,10.8,10.9,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,10.9,11,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,11,11.1,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,11.1,11.2,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,11.2,11.3,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,11.3,11.4,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,11.4,11.5,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,11.5,11.6,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,11.6,11.7,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,11.7,11.8,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,11.8,11.9,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,11.9,12,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,12,12.1,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,12.1,12.2,0.000254308
HHS Region 5,4 wk ahead,Bin,percent,12.2,12.3,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,12.3,12.4,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,12.4,12.5,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,12.5,12.6,0.000254307
HHS Region 5,4 wk ahead,Bin,percent,12.6,12.7,0.000254301
HHS Region 5,4 wk ahead,Bin,percent,12.7,12.8,0.000254265
HHS Region 5,4 wk ahead,Bin,percent,12.8,12.9,0.000254085
HHS Region 5,4 wk ahead,Bin,percent,12.9,13,0.000315529
HHS Region 5,4 wk ahead,Bin,percent,13,100,0.00010153
HHS Region 6,Season onset,Point,week,NA,NA,36.25
HHS Region 6,Season onset,Bin,week,40,41,0.000584998
HHS Region 6,Season onset,Bin,week,41,42,0.000584998
HHS Region 6,Season onset,Bin,week,42,43,0.000585005
HHS Region 6,Season onset,Bin,week,43,44,0.000585108
HHS Region 6,Season onset,Bin,week,44,45,0.000587347
HHS Region 6,Season onset,Bin,week,45,46,0.000657005
HHS Region 6,Season onset,Bin,week,46,47,0.003139051
HHS Region 6,Season onset,Bin,week,47,48,0.048473135
HHS Region 6,Season onset,Bin,week,48,49,0.879543666
HHS Region 6,Season onset,Bin,week,49,50,0.048473135
HHS Region 6,Season onset,Bin,week,50,51,0.003139051
HHS Region 6,Season onset,Bin,week,51,52,0.000775085
HHS Region 6,Season onset,Bin,week,52,53,0.000587347
HHS Region 6,Season onset,Bin,week,1,2,0.000585108
HHS Region 6,Season onset,Bin,week,2,3,0.000585005
HHS Region 6,Season onset,Bin,week,3,4,0.000584998
HHS Region 6,Season onset,Bin,week,4,5,0.000584998
HHS Region 6,Season onset,Bin,week,5,6,0.000584998
HHS Region 6,Season onset,Bin,week,6,7,0.000584998
HHS Region 6,Season onset,Bin,week,7,8,0.000584998
HHS Region 6,Season onset,Bin,week,8,9,0.000584998
HHS Region 6,Season onset,Bin,week,9,10,0.000584998
HHS Region 6,Season onset,Bin,week,10,11,0.000584998
HHS Region 6,Season onset,Bin,week,11,12,0.000584998
HHS Region 6,Season onset,Bin,week,12,13,0.000584998
HHS Region 6,Season onset,Bin,week,13,14,0.000584998
HHS Region 6,Season onset,Bin,week,14,15,0.000584998
HHS Region 6,Season onset,Bin,week,15,16,0.000584998
HHS Region 6,Season onset,Bin,week,16,17,0.000584998
HHS Region 6,Season onset,Bin,week,17,18,0.000584998
HHS Region 6,Season onset,Bin,week,18,19,0.000584998
HHS Region 6,Season onset,Bin,week,19,20,0.000584998
HHS Region 6,Season onset,Bin,week,20,21,0.000584998
HHS Region 6,Season onset,Bin,week,none,none,0.000585
HHS Region 6,Season peak week,Point,week,NA,NA,51
HHS Region 6,Season peak week,Bin,week,40,41,0.00110094
HHS Region 6,Season peak week,Bin,week,41,42,0.00110094
HHS Region 6,Season peak week,Bin,week,42,43,0.00110094
HHS Region 6,Season peak week,Bin,week,43,44,0.00110094
HHS Region 6,Season peak week,Bin,week,44,45,0.00110094
HHS Region 6,Season peak week,Bin,week,45,46,0.00110094
HHS Region 6,Season peak week,Bin,week,46,47,0.00110094
HHS Region 6,Season peak week,Bin,week,47,48,0.00110094
HHS Region 6,Season peak week,Bin,week,48,49,0.00110094
HHS Region 6,Season peak week,Bin,week,49,50,0.00110094
HHS Region 6,Season peak week,Bin,week,50,51,0.00110094
HHS Region 6,Season peak week,Bin,week,51,52,0.753420908
HHS Region 6,Season peak week,Bin,week,52,53,0.00110094
HHS Region 6,Season peak week,Bin,week,1,2,0.039953901
HHS Region 6,Season peak week,Bin,week,2,3,0.031137631
HHS Region 6,Season peak week,Bin,week,3,4,0.026402122
HHS Region 6,Season peak week,Bin,week,4,5,0.024057753
HHS Region 6,Season peak week,Bin,week,5,6,0.021744002
HHS Region 6,Season peak week,Bin,week,6,7,0.018159818
HHS Region 6,Season peak week,Bin,week,7,8,0.021184255
HHS Region 6,Season peak week,Bin,week,8,9,0.011814185
HHS Region 6,Season peak week,Bin,week,9,10,0.003180096
HHS Region 6,Season peak week,Bin,week,10,11,0.006825991
HHS Region 6,Season peak week,Bin,week,11,12,0.005340401
HHS Region 6,Season peak week,Bin,week,12,13,0.002369201
HHS Region 6,Season peak week,Bin,week,13,14,0.002369201
HHS Region 6,Season peak week,Bin,week,14,15,0.002223931
HHS Region 6,Season peak week,Bin,week,15,16,0.002223931
HHS Region 6,Season peak week,Bin,week,16,17,0.002223931
HHS Region 6,Season peak week,Bin,week,17,18,0.002223931
HHS Region 6,Season peak week,Bin,week,18,19,0.002369201
HHS Region 6,Season peak week,Bin,week,19,20,0.002223931
HHS Region 6,Season peak week,Bin,week,20,21,0.005340401
HHS Region 6,Season peak percentage,Point,percent,NA,NA,11.97220431
HHS Region 6,Season peak percentage,Bin,percent,0,0.1,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.1,0.2,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.2,0.3,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.3,0.4,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.4,0.5,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.5,0.6,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.6,0.7,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.7,0.8,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.8,0.9,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,0.9,1,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1,1.1,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.1,1.2,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.2,1.3,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.3,1.4,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.4,1.5,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.5,1.6,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.6,1.7,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.7,1.8,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.8,1.9,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,1.9,2,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,2,2.1,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,2.1,2.2,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,2.2,2.3,5.2109E-07
HHS Region 6,Season peak percentage,Bin,percent,2.3,2.4,1.04218E-06
HHS Region 6,Season peak percentage,Bin,percent,2.4,2.5,1.04218E-06
HHS Region 6,Season peak percentage,Bin,percent,2.5,2.6,2.08436E-06
HHS Region 6,Season peak percentage,Bin,percent,2.6,2.7,4.16872E-06
HHS Region 6,Season peak percentage,Bin,percent,2.7,2.8,6.25308E-06
HHS Region 6,Season peak percentage,Bin,percent,2.8,2.9,8.85852E-06
HHS Region 6,Season peak percentage,Bin,percent,2.9,3,1.82381E-05
HHS Region 6,Season peak percentage,Bin,percent,3,3.1,3.17865E-05
HHS Region 6,Season peak percentage,Bin,percent,3.1,3.2,5.31511E-05
HHS Region 6,Season peak percentage,Bin,percent,3.2,3.3,6.66995E-05
HHS Region 6,Season peak percentage,Bin,percent,3.3,3.4,8.129E-05
HHS Region 6,Season peak percentage,Bin,percent,3.4,3.5,0.000112555
HHS Region 6,Season peak percentage,Bin,percent,3.5,3.6,0.000127146
HHS Region 6,Season peak percentage,Bin,percent,3.6,3.7,0.000162059
HHS Region 6,Season peak percentage,Bin,percent,3.7,3.8,0.000189677
HHS Region 6,Season peak percentage,Bin,percent,3.8,3.9,0.000203746
HHS Region 6,Season peak percentage,Bin,percent,3.9,4,0.000220421
HHS Region 6,Season peak percentage,Bin,percent,4,4.1,0.000225632
HHS Region 6,Season peak percentage,Bin,percent,4.1,4.2,0.000278262
HHS Region 6,Season peak percentage,Bin,percent,4.2,4.3,0.000324118
HHS Region 6,Season peak percentage,Bin,percent,4.3,4.4,0.000326202
HHS Region 6,Season peak percentage,Bin,percent,4.4,4.5,0.000351214
HHS Region 6,Season peak percentage,Bin,percent,4.5,4.6,0.000364763
HHS Region 6,Season peak percentage,Bin,percent,4.6,4.7,0.00042573
HHS Region 6,Season peak percentage,Bin,percent,4.7,4.8,0.000426251
HHS Region 6,Season peak percentage,Bin,percent,4.8,4.9,0.000442405
HHS Region 6,Season peak percentage,Bin,percent,4.9,5,0.000484613
